transaction_id,customer_id,product,category,price,quantity,transaction_date
T171733,C8504,Headphones,Computing,1903.82,4,2024-11-21
T171734,C9401,Laptop,Accessories,1298.88,2,2024-01-21
T171735,C1363,Phone,Computing,687.78,1,2024-08-11
T171736,C7688,Monitor,Electronics,1674.46,4,2024-04-10
T171737,C6761,Headphones,Accessories,569.66,1,2024-10-27
T171738,C6303,Phone,Computing,588.77,4,2024-06-30
T171739,C1613,Keyboard,Electronics,66.28,1,2024-08-25
T171740,C3817,Monitor,Computing,511.53,2,2024-07-27
T171741,,Headphones,Computing,,4,2024-06-01
T171742,C5970,Headphones,Computing,602.07,4,2024-03-29
T171743,C8804,Monitor,Accessories,743.57,1,2024-06-19
T171744,C3198,Laptop,Accessories,1157.58,1,2024-05-19
T171745,C3187,Keyboard,Electronics,440.62,1,2024-11-02
T171746,C4304,Laptop,Electronics,1277.15,4,2024-11-12
T171747,C2258,Phone,Computing,275.3,1,2024-08-10
T171748,C5283,Tablet,Computing,1862.51,4,2024-05-27
T171749,C7752,Laptop,Computing,61.96,2,2024-03-01
T171750,C5804,Mouse,Electronics,1817.31,3,2024-12-16
T171751,C3527,Laptop,Electronics,1098.93,2,2024-10-14
T171752,C1755,Phone,Computing,1422.99,1,2024-09-13
T171753,C3485,Phone,Computing,603.7,2,2024-07-01
T171754,C1208,Keyboard,Electronics,355.86,0,2024-06-08
T171755,C8307,Tablet,Electronics,1895.12,2,2024-07-20
T171756,,Mouse,Computing,,1,2024-04-08
T171757,C6870,Keyboard,Accessories,966.22,3,2024-11-28
T171758,C8985,Phone,Computing,1971.5,3,2024-05-02
T171759,C8054,Mouse,Accessories,678.78,4,2024-02-18
T171760,C7466,Monitor,Computing,209.38,2,2024-01-14
T171761,C8457,Mouse,Electronics,1177.96,1,2024-10-28
T171762,C6718,Laptop,Electronics,1114.07,3,2024-10-02
T171763,C9555,Keyboard,Accessories,1548.48,2,2024-09-06
T171764,C2321,Tablet,Electronics,1910.61,1,2024-05-24
T171765,C4385,Monitor,Computing,622.27,3,2024-10-29
T171766,C5905,Laptop,Electronics,1446.37,3,2024-05-10
T171767,,Tablet,Accessories,,1,2024-10-01
T171768,C5854,Phone,Electronics,1569.71,4,2024-05-22
T171769,C5440,Laptop,Accessories,336.91,3,2024-07-19
T171770,C8594,Tablet,Accessories,1006.7,2,2024-08-04
T171771,C8239,Laptop,Electronics,163.6,3,2024-01-18
T171772,C7228,Mouse,Accessories,1126.74,2,2024-11-28
T171773,C3758,Keyboard,Electronics,346.26,1,2024-07-21
T171774,C4799,Tablet,Computing,1920.49,2,2024-04-09
T171775,C7500,Phone,Computing,1113.12,2,2024-07-31
T171776,C7304,Tablet,Accessories,1063.46,2,2024-11-28
T171777,C7682,Mouse,Accessories,1944.94,4,2024-04-13
T171778,C5059,Laptop,Electronics,1001.85,1,2024-01-17
T171779,C8314,Monitor,Electronics,1356.69,3,2024-10-14
T171780,C8003,Phone,Electronics,102.9,2,2024-06-28
T171781,C2961,Monitor,Electronics,1419.59,4,2024-12-11
T171782,C3978,Laptop,Accessories,217.58,1,2024-07-28
T171783,C1085,Headphones,Electronics,1562.67,1,2024-01-06
T171784,C5275,Tablet,Accessories,1754.92,2,2024-06-12
T171785,C6791,Monitor,Accessories,637.78,1,2024-05-17
T171786,C9087,Mouse,Computing,1757.48,3,2024-12-09
T171787,C9143,Monitor,Electronics,970.45,0,2024-05-14
T171788,C7718,Keyboard,Electronics,1147.44,1,2024-06-16
T171789,C8895,Phone,Accessories,827.86,3,2024-08-01
T171790,C5138,Keyboard,Computing,958.32,3,2024-02-02
T171791,C1934,Mouse,Computing,1817.46,0,2024-12-03
T171792,C5137,Laptop,Accessories,1895.12,2,2024-11-15
T171793,C6711,Keyboard,Electronics,897.28,1,31-12-2024
T171794,C1499,Keyboard,Accessories,1033.58,3,2024-10-08
T171795,C7486,Monitor,Computing,241.19,1,2024-09-20
T171796,C3730,Keyboard,Computing,657.99,0,2024-12-24
T171797,C6717,Tablet,Computing,1031.34,4,2024-09-11
T171798,C2393,Keyboard,Electronics,413.14,3,2024-06-21
T171799,C3036,Tablet,Electronics,1157.3,3,2024-11-14
T171800,C2422,Headphones,Computing,1373.71,1,2024-09-19
T171801,C6684,Tablet,Computing,1303.42,3,2024-02-10
T171802,C7112,Mouse,Accessories,890.6,1,2024-02-18
T171803,C8025,Keyboard,Computing,1540.95,3,2024-06-16
T171804,C6625,Laptop,Electronics,645.85,4,2024-11-25
T171805,C3907,Keyboard,Accessories,943.86,3,2024-11-14
T171806,C3306,Monitor,Computing,547.61,2,2024-02-22
T171807,C8456,Headphones,Computing,1211.22,1,2024-08-05
T171808,C3039,Headphones,Electronics,887.01,2,2024-10-16
T171809,C4105,Monitor,Electronics,442.05,1,2024-11-27
T171810,C7639,Keyboard,Electronics,623.29,4,2024-08-16
T171811,C3355,Laptop,Computing,566.14,2,2024-03-30
T171812,C5233,Laptop,Accessories,1822.72,2,2024-12-15
T171813,C9993,Laptop,Electronics,1048.69,1,2024-05-03
T171814,C1176,Phone,Computing,1308.79,2,2024-03-28
T171815,C5362,Mouse,Electronics,1870.12,1,2024-02-22
T171816,C8101,Tablet,Electronics,372.61,4,2024-03-03
T171817,C8886,Phone,Accessories,1874.42,4,2024-07-05
T171818,C8693,Phone,Accessories,1083.88,1,2024-12-07
T171819,C4584,Headphones,Electronics,1713.87,1,2024-05-29
T171820,C4261,Monitor,Accessories,344.31,4,2024-09-19
T171821,C4878,Laptop,Accessories,553.14,2,2024-12-03
T171822,C6565,Headphones,Computing,396.4,0,2024-10-17
T171823,C1881,Laptop,Accessories,1310.31,2,2024-08-03
T171824,C3473,Mouse,Accessories,290.12,2,2024-01-27
T171825,,Tablet,Accessories,,1,2024-06-07
T171826,C7330,Laptop,Computing,508.37,4,31-12-2024
T171827,C3569,Monitor,Computing,518.4,4,2024-09-12
T171828,C7312,Keyboard,Accessories,569.43,4,2024-12-21
T171829,C4305,Phone,Accessories,1495.31,4,2024-07-01
T171830,C2772,Monitor,Electronics,1849.19,1,2024-10-08
T171831,C5329,Mouse,Accessories,1815.94,1,2024-11-12
T171832,C2470,Mouse,Computing,211.5,4,2024-02-23
T171833,C4743,Headphones,Accessories,532.25,3,2024-01-13
T171834,C6192,Monitor,Computing,1347.64,3,2024-10-25
T171835,C1557,Headphones,Accessories,1240.92,4,2024-04-16
T171836,C4161,Keyboard,Electronics,706.56,2,2024-12-20
T171837,,Keyboard,Accessories,,1,2024-01-05
T171838,C9583,Phone,Electronics,269.63,1,2024-06-14
T171839,C6134,Laptop,Computing,1281.67,4,2024-01-16
T171840,C2333,Monitor,Accessories,553.44,2,2024-05-06
T171841,C5911,Monitor,Computing,1059.08,2,31-12-2024
T171842,C2161,Phone,Accessories,781.1,1,31-12-2024
T171843,C3893,Keyboard,Accessories,1959.67,3,2024-04-30
T171844,C1258,Keyboard,Electronics,978.52,3,2024-01-25
T171845,C2095,Phone,Computing,1952.43,3,2024-06-06
T171846,C2212,Tablet,Accessories,517.49,2,2024-10-26
T171847,C1399,Monitor,Electronics,1538.2,4,2024-05-19
T171848,C7305,Tablet,Electronics,1436.95,1,2024-05-04
T171849,C9088,Laptop,Computing,1696.81,2,2024-11-29
T171850,C8970,Headphones,Computing,1390.28,2,2024-01-20
T171851,,Tablet,Electronics,,2,2024-10-21
T171852,C7844,Monitor,Accessories,1324.81,3,2024-08-30
T171853,C9921,Laptop,Electronics,1970.25,2,2024-03-05
T171854,C6231,Tablet,Accessories,463.91,1,2024-12-07
T171855,C3865,Monitor,Accessories,69.93,3,2024-09-29
T171856,C4858,Laptop,Accessories,1359.16,3,2024-11-02
T171857,C8451,Headphones,Electronics,352.95,2,2024-10-19
T171858,C6080,Phone,Computing,1361.97,2,2024-07-02
T171859,C8605,Phone,Electronics,646.17,3,2024-01-04
T171860,C7810,Phone,Electronics,96.27,4,2024-03-13
T171861,C2999,Laptop,Computing,1541.84,1,2024-11-12
T171862,C2893,Keyboard,Accessories,112.78,4,2024-02-05
T171863,C6476,Laptop,Computing,456.04,1,2024-06-13
T171864,C6607,Tablet,Computing,679.45,2,2024-07-06
T171865,C9707,Tablet,Computing,274.17,1,2024-06-27
T171866,C5637,Headphones,Computing,1828.0,2,2024-12-17
T171867,C8826,Monitor,Computing,1247.45,1,2024-10-22
T171868,C4127,Keyboard,Electronics,1752.04,1,2024-02-10
T171869,C9310,Headphones,Accessories,1367.28,2,2024-04-18
T171870,C5971,Phone,Computing,1983.97,1,2024-10-22
T171871,C1159,Monitor,Accessories,1055.05,3,2024-01-27
T171872,C1052,Phone,Electronics,116.99,3,2024-06-22
T171873,C9509,Laptop,Accessories,330.11,3,2024-03-21
T171874,C2821,Laptop,Accessories,1180.98,1,2024-08-20
T171875,C2228,Tablet,Computing,701.98,1,2024-05-26
T171876,C2017,Laptop,Accessories,234.66,2,2024-02-27
T171877,C6840,Keyboard,Computing,483.9,3,2024-08-01
T171878,C3313,Keyboard,Computing,954.4,1,2024-04-14
T171879,C2492,Keyboard,Electronics,1041.18,1,2024-07-24
T171880,C3751,Monitor,Computing,1869.82,2,2024-09-20
T171881,C5333,Tablet,Accessories,190.45,4,2024-05-18
T171882,C1341,Monitor,Accessories,722.04,4,2024-11-21
T171883,C8840,Phone,Electronics,1017.04,3,2024-11-19
T171884,C7932,Mouse,Electronics,235.4,2,2024-08-09
T171885,C7756,Laptop,Computing,1378.73,1,2024-07-18
T171886,C8894,Keyboard,Accessories,1034.91,3,2024-01-10
T171887,C9566,Keyboard,Accessories,924.43,3,2024-08-25
T171888,C7196,Keyboard,Accessories,1315.6,4,2024-04-10
T171889,C2661,Tablet,Electronics,582.75,2,2024-11-01
T171890,C9711,Mouse,Electronics,685.26,2,2024-10-14
T171891,C7371,Monitor,Computing,333.77,1,2024-11-29
T171892,C7247,Keyboard,Computing,1052.21,1,2024-02-07
T171893,C5745,Keyboard,Accessories,751.09,2,2024-04-14
T171894,C6789,Laptop,Computing,528.06,1,2024-11-03
T171895,C4303,Phone,Electronics,258.24,1,2024-02-20
T171896,C4989,Keyboard,Computing,56.22,1,2024-02-01
T171897,C9468,Laptop,Computing,394.77,2,2024-12-14
T171898,C4267,Monitor,Accessories,502.38,3,2024-10-06
T171899,C8467,Laptop,Electronics,976.02,1,2024-08-05
T171900,C4719,Monitor,Electronics,489.58,2,2024-08-03
T171901,C4343,Tablet,Electronics,1637.13,4,2024-04-04
T171902,C3012,Mouse,Electronics,953.52,3,2024-09-30
T171903,C1748,Keyboard,Computing,1251.38,2,2024-07-16
T171904,C8191,Headphones,Accessories,423.8,2,2024-10-01
T171905,C5941,Phone,Computing,838.09,1,2024-02-23
T171906,C8175,Mouse,Computing,1209.53,2,2024-08-14
T171907,C7552,Keyboard,Accessories,628.98,2,2024-11-02
T171908,C1411,Keyboard,Accessories,679.03,0,2024-02-13
T171909,C4163,Laptop,Accessories,1616.78,4,2024-09-18
T171910,C2412,Laptop,Accessories,1675.99,3,2024-06-23
T171911,C1655,Headphones,Accessories,1070.55,3,2024-01-17
T171912,C8694,Phone,Accessories,1793.86,3,2024-06-25
T171913,C8267,Laptop,Accessories,1476.0,3,2024-12-22
T171914,C8501,Monitor,Electronics,120.05,2,2024-06-08
T171915,C4123,Mouse,Computing,1123.35,1,2024-06-04
T171916,C7020,Phone,Accessories,1398.61,2,2024-09-22
T171917,C5039,Monitor,Computing,1086.36,3,2024-06-17
T171918,C4863,Tablet,Electronics,1665.63,4,2024-02-21
T171919,C7708,Tablet,Accessories,608.67,0,2024-04-04
T171920,C5321,Mouse,Computing,140.3,1,2024-08-01
T171921,C2297,Keyboard,Computing,1270.9,4,2024-03-14
T171922,C5425,Mouse,Computing,1464.29,3,2024-02-06
T171923,C6059,Mouse,Accessories,1532.86,1,2024-05-22
T171924,C2482,Mouse,Accessories,32.01,2,2024-10-04
T171925,C3699,Phone,Electronics,1350.02,3,2024-11-13
T171926,C8878,Phone,Computing,51.25,4,2024-04-13
T171927,C7051,Laptop,Electronics,1551.82,4,2024-08-20
T171928,C8862,Tablet,Computing,1409.18,3,2024-10-09
T171929,C9780,Laptop,Accessories,1139.15,2,2024-01-04
T171930,C1226,Tablet,Electronics,1017.59,3,2024-10-21
T171931,C3873,Tablet,Computing,1433.06,4,2024-11-14
T171932,C8496,Phone,Computing,123.82,1,2024-04-07
T171933,C3288,Phone,Electronics,1666.06,1,2024-02-15
T171934,C1935,Keyboard,Accessories,410.44,2,2024-04-29
T171935,C4231,Phone,Accessories,960.8,3,2024-10-07
T171936,C6424,Keyboard,Computing,978.73,3,2024-05-10
T171937,C3686,Keyboard,Accessories,1556.48,2,2024-03-16
T171938,C6968,Mouse,Accessories,394.05,3,2024-03-22
T171939,C2176,Monitor,Electronics,606.5,2,2024-11-01
T171940,C3531,Headphones,Electronics,1329.58,4,2024-04-22
T171941,C1015,Laptop,Electronics,831.42,2,2024-10-05
T171942,C9691,Headphones,Accessories,604.74,1,2024-04-03
T171943,C8434,Phone,Electronics,1246.63,3,2024-08-07
T171944,C6870,Phone,Electronics,182.28,3,2024-09-15
T171945,C6580,Keyboard,Electronics,1581.66,1,2024-01-05
T171946,C6115,Mouse,Electronics,1054.25,1,2024-09-14
T171947,C7557,Monitor,Electronics,419.98,1,2024-02-08
T171948,C9168,Keyboard,Accessories,822.95,4,2024-08-20
T171949,C1922,Phone,Accessories,270.84,3,2024-05-16
T171950,C1171,Laptop,Computing,1237.0,3,2024-05-05
T171951,C5689,Headphones,Computing,1341.91,2,2024-08-19
T171952,C8776,Monitor,Electronics,816.52,3,2024-02-21
T171953,C6796,Mouse,Computing,685.98,3,2024-05-25
T171954,C9972,Monitor,Computing,1701.07,2,2024-10-07
T171955,C8529,Laptop,Accessories,1156.38,3,2024-02-08
T171956,C1709,Headphones,Accessories,1337.37,1,2024-08-24
T171957,C2624,Monitor,Computing,263.76,4,2024-02-05
T171958,C3175,Phone,Accessories,1429.52,3,2024-06-24
T171959,C9500,Phone,Electronics,894.78,4,2024-10-28
T171960,C1316,Keyboard,Electronics,739.67,3,2024-06-24
T171961,C8517,Monitor,Accessories,1859.51,4,2024-08-02
T171962,C1532,Keyboard,Computing,117.33,2,2024-11-28
T171963,C4139,Monitor,Electronics,399.26,4,2024-01-25
T171964,C5493,Headphones,Electronics,756.33,3,2024-11-04
T171965,C2634,Laptop,Accessories,654.84,1,2024-10-28
T171966,C2972,Laptop,Electronics,1026.26,3,2024-07-29
T171967,C7420,Tablet,Accessories,807.8,1,2024-01-23
T171968,C4213,Laptop,Accessories,1578.7,2,2024-06-02
T171969,C9828,Keyboard,Electronics,1538.32,1,2024-07-09
T171970,C7861,Headphones,Computing,1547.03,3,2024-07-24
T171971,C2210,Laptop,Computing,745.02,2,2024-10-28
T171972,C1576,Laptop,Electronics,820.66,3,2024-02-08
T171973,C2491,Mouse,Accessories,1443.72,3,2024-07-20
T171974,C1145,Tablet,Electronics,257.15,3,2024-07-31
T171975,C9681,Tablet,Electronics,1705.32,4,2024-10-22
T171976,C4277,Laptop,Computing,1087.1,2,2024-06-19
T171977,C1878,Tablet,Accessories,1698.6,1,2024-10-01
T171978,C2692,Keyboard,Computing,1589.27,4,2024-03-19
T171979,C7086,Tablet,Accessories,755.02,1,2024-11-28
T171980,C4177,Laptop,Accessories,212.1,2,2024-09-29
T171981,C6621,Mouse,Computing,1842.45,4,2024-07-26
T171982,C3261,Monitor,Accessories,695.76,3,2024-04-06
T171983,C8355,Keyboard,Computing,753.75,3,2024-03-21
T171984,C1358,Phone,Computing,1819.01,2,2024-03-18
T171985,C1742,Phone,Electronics,1835.52,4,2024-10-25
T171986,C6354,Mouse,Electronics,533.18,1,2024-12-26
T171987,C7693,Tablet,Accessories,187.02,2,2024-08-05
T171988,C1613,Keyboard,Electronics,12.2,3,2024-01-15
T171989,C9336,Phone,Computing,882.21,4,2024-04-04
T171990,,Tablet,Computing,,3,2024-03-01
T171991,C7682,Tablet,Accessories,547.97,4,2024-08-14
T171992,C4157,Phone,Electronics,526.9,3,2024-03-06
T171993,C5726,Monitor,Computing,720.0,2,2024-05-13
T171994,C2401,Monitor,Computing,533.54,4,2024-07-09
T171995,C7300,Laptop,Accessories,1718.29,1,2024-07-09
T171996,C3298,Tablet,Electronics,1289.26,1,2024-06-13
T171997,C9920,Phone,Computing,1659.6,3,2024-10-26
T171998,C6108,Mouse,Electronics,1722.35,4,2024-12-13
T171999,C2735,Tablet,Electronics,875.67,2,2024-12-21
T172000,C5285,Mouse,Computing,960.38,3,2024-08-13
T172001,C5306,Tablet,Accessories,1955.86,2,2024-01-17
T172002,C8185,Keyboard,Computing,1635.51,3,2024-12-06
T172003,C5613,Laptop,Accessories,1597.81,4,2024-07-01
T172004,,Mouse,Computing,,1,2024-06-20
T172005,C1474,Mouse,Accessories,927.69,1,2024-07-25
T172006,C6893,Headphones,Accessories,1790.28,4,2024-01-27
T172007,C9119,Headphones,Computing,1611.07,4,2024-05-29
T172008,C3725,Mouse,Computing,1038.41,4,2024-05-25
T172009,C5073,Keyboard,Electronics,-548.28,4,2024-11-29
T172010,C3752,Laptop,Electronics,303.09,3,2024-09-02
T172011,C2032,Headphones,Accessories,1109.88,1,2024-05-04
T172012,C9885,Keyboard,Computing,599.1,3,2024-02-12
T172013,C4240,Monitor,Electronics,535.79,2,2024-08-15
T172014,C6284,Laptop,Electronics,220.51,4,2024-01-13
T172015,C8878,Phone,Computing,78.6,2,2024-08-16
T172016,C7804,Laptop,Accessories,1568.87,1,2024-03-16
T172017,C9832,Tablet,Computing,224.89,4,2024-01-19
T172018,C6640,Keyboard,Accessories,1778.33,2,2024-06-11
T172019,,Keyboard,Accessories,,2,2024-05-29
T172020,C9664,Tablet,Computing,1521.75,4,2024-05-25
T172021,,Keyboard,Accessories,,2,2024-02-28
T172022,C4106,Mouse,Electronics,1587.19,3,31-12-2024
T172023,C6361,Monitor,Computing,1746.98,3,2024-06-10
T172024,C7146,Monitor,Accessories,686.04,2,2024-06-29
T172025,C3064,Laptop,Accessories,1971.92,4,2024-02-06
T172026,C5380,Laptop,Computing,566.39,4,2024-09-24
T172027,C2844,Tablet,Computing,1869.25,2,2024-09-28
T172028,C6682,Keyboard,Electronics,880.51,3,2024-10-26
T172029,C2355,Keyboard,Accessories,123.29,2,2024-10-27
T172030,C8632,Headphones,Electronics,1571.98,3,2024-01-02
T172031,C7581,Monitor,Computing,1576.95,2,2024-09-24
T172032,C4846,Mouse,Accessories,402.62,3,2024-09-18
T172033,C2624,Mouse,Accessories,1648.79,2,2024-08-13
T172034,C9911,Mouse,Electronics,323.58,1,2024-01-12
T172035,C3941,Monitor,Electronics,311.35,2,2024-02-23
T172036,C8584,Laptop,Computing,1619.75,4,2024-03-30
T172037,C9492,Headphones,Electronics,587.54,3,2024-09-24
T172038,C7226,Headphones,Electronics,162.99,1,2024-05-21
T172039,C6995,Monitor,Computing,1913.12,4,2024-08-23
T172040,C7756,Keyboard,Electronics,1118.51,2,2024-08-21
T172041,C9397,Tablet,Computing,901.67,1,2024-08-14
T172042,C8681,Tablet,Computing,1013.18,3,2024-03-03
T172043,C7297,Phone,Electronics,1344.2,2,2024-09-03
T172044,C8443,Tablet,Electronics,1724.72,2,2024-09-20
T172045,C4314,Phone,Accessories,1348.43,1,2024-12-17
T172046,C8621,Laptop,Accessories,1481.66,1,2024-11-15
T172047,C6938,Tablet,Accessories,368.5,3,2024-03-25
T172048,C7275,Keyboard,Electronics,774.35,4,2024-12-25
T172049,C9756,Keyboard,Electronics,1173.77,3,2024-08-13
T172050,C9530,Mouse,Accessories,1242.62,2,2024-12-30
T172051,C1533,Tablet,Computing,548.68,2,2024-06-08
T172052,C9483,Monitor,Accessories,1950.21,1,2024-02-08
T172053,C6281,Headphones,Electronics,245.19,1,2024-02-10
T172054,C7685,Keyboard,Computing,233.43,1,2024-12-17
T172055,C8151,Keyboard,Electronics,466.01,2,2024-04-16
T172056,C6715,Mouse,Electronics,1510.29,3,2024-06-26
T172057,C3343,Phone,Accessories,82.74,3,2024-02-08
T172058,C2940,Monitor,Electronics,1975.85,4,2024-04-20
T172059,C7240,Tablet,Computing,1975.58,2,2024-11-03
T172060,C4576,Monitor,Computing,327.77,3,2024-01-04
T172061,C5982,Laptop,Computing,-808.39,3,2024-11-21
T172062,C9613,Laptop,Accessories,415.8,4,2024-10-08
T172063,C8798,Tablet,Electronics,821.95,2,2024-03-23
T172064,C7203,Mouse,Computing,1070.4,3,2024-06-28
T172065,C5406,Monitor,Computing,1647.24,2,2024-01-22
T172066,C9541,Monitor,Accessories,81.26,2,2024-01-06
T172067,C1390,Mouse,Accessories,1973.93,3,2024-12-14
T172068,C3047,Headphones,Computing,1881.72,2,2024-08-24
T172069,C1842,Keyboard,Accessories,1145.13,2,2024-02-13
T172070,C6403,Laptop,Accessories,966.98,4,2024-02-28
T172071,C2905,Monitor,Electronics,1105.78,3,2024-01-29
T172072,C2520,Phone,Accessories,46.7,2,2024-01-29
T172073,C9284,Mouse,Accessories,1477.99,2,2024-05-15
T172074,C5661,Phone,Computing,997.91,3,2024-04-19
T172075,C3272,Monitor,Accessories,579.22,4,2024-12-01
T172076,C7146,Mouse,Computing,928.47,4,2024-09-15
T172077,C5987,Keyboard,Accessories,592.21,3,2024-01-13
T172078,C3026,Tablet,Electronics,1402.9,4,2024-03-15
T172079,C1078,Keyboard,Electronics,1232.72,1,2024-02-27
T172080,C3571,Headphones,Accessories,782.3,3,2024-04-27
T172081,C3398,Phone,Electronics,635.34,4,2024-01-06
T172082,C1827,Monitor,Electronics,1757.29,3,2024-11-25
T172083,C6991,Mouse,Computing,1367.65,4,2024-05-03
T172084,C9756,Laptop,Computing,1434.41,4,2024-09-25
T172085,C4920,Monitor,Computing,1241.03,2,2024-11-24
T172086,C6276,Keyboard,Electronics,159.71,1,2024-05-09
T172087,C6293,Headphones,Accessories,127.93,4,2024-04-05
T172088,C8807,Monitor,Accessories,864.05,2,2024-03-10
T172089,C9572,Tablet,Electronics,1861.69,4,2024-03-04
T172090,C1351,Laptop,Computing,1054.17,4,2024-06-11
T172091,C9731,Tablet,Electronics,1753.01,1,2024-01-08
T172092,C4659,Headphones,Electronics,202.13,1,2024-04-02
T172093,C6675,Phone,Electronics,1451.28,1,2024-09-08
T172094,C3196,Tablet,Electronics,498.22,1,2024-06-18
T172095,C7166,Tablet,Accessories,1053.75,3,2024-07-17
T172096,C3835,Mouse,Computing,592.91,4,2024-01-07
T172097,C8332,Headphones,Accessories,1427.54,2,2024-06-22
T172098,C5002,Phone,Computing,807.77,1,2024-03-17
T172099,C9829,Tablet,Computing,929.72,1,2024-06-08
T172100,C3952,Monitor,Accessories,498.24,2,2024-05-24
T172101,C8239,Mouse,Accessories,570.1,4,2024-06-03
T172102,C7495,Tablet,Electronics,367.16,1,2024-01-11
T172103,C1265,Keyboard,Accessories,1112.06,4,2024-03-05
T172104,C8148,Monitor,Accessories,298.54,4,2024-02-06
T172105,C8469,Phone,Computing,543.72,1,2024-06-17
T172106,C1590,Headphones,Computing,1065.62,4,2024-04-08
T172107,C7519,Phone,Accessories,556.91,0,2024-10-30
T172108,C3379,Laptop,Electronics,1181.11,1,2024-10-27
T172109,C6999,Headphones,Accessories,38.19,4,2024-03-05
T172110,C1073,Mouse,Computing,1946.71,1,2024-11-30
T172111,C2319,Phone,Accessories,1462.68,3,2024-03-13
T172112,C8723,Monitor,Accessories,1012.6,4,2024-02-13
T172113,C3748,Headphones,Electronics,1842.47,3,2024-09-17
T172114,C7609,Phone,Computing,1740.83,1,2024-01-29
T172115,C2612,Monitor,Computing,739.44,3,2024-05-13
T172116,C2542,Tablet,Accessories,241.1,3,2024-05-02
T172117,C9826,Mouse,Electronics,511.94,4,2024-06-01
T172118,C2001,Monitor,Computing,425.29,1,2024-07-23
T172119,C6339,Keyboard,Electronics,1502.61,4,2024-03-06
T172120,C8163,Tablet,Computing,1100.74,3,2024-01-15
T172121,C1984,Phone,Accessories,1701.7,2,2024-03-25
T172122,C7164,Phone,Computing,984.5,4,2024-06-26
T172123,C4891,Phone,Accessories,1541.83,1,2024-11-04
T172124,C3960,Monitor,Computing,653.61,2,2024-09-15
T172125,C5015,Keyboard,Computing,1208.28,1,2024-01-19
T172126,C3268,Phone,Accessories,1282.41,4,2024-12-10
T172127,C4179,Tablet,Accessories,1520.98,1,2024-12-04
T172128,C8065,Tablet,Electronics,1600.98,3,2024-04-22
T172129,C9032,Keyboard,Computing,560.24,1,2024-01-22
T172130,C4935,Phone,Accessories,776.27,4,2024-01-31
T172131,C7549,Tablet,Computing,422.2,1,2024-10-16
T172132,C6572,Monitor,Computing,1498.19,1,2024-11-08
T172133,C5187,Mouse,Electronics,548.75,4,2024-07-29
T172134,C1781,Headphones,Electronics,788.13,4,2024-04-19
T172135,C2342,Tablet,Computing,1608.02,4,2024-12-23
T172136,C8808,Mouse,Accessories,686.21,2,2024-08-11
T172137,C4506,Laptop,Electronics,590.09,4,2024-09-01
T172138,C2954,Keyboard,Electronics,1305.85,1,2024-04-11
T172139,C2142,Monitor,Accessories,1950.99,3,2024-03-24
T172140,C2470,Monitor,Computing,134.62,1,2024-06-16
T172141,C3787,Monitor,Accessories,1671.23,4,2024-11-10
T172142,C1370,Headphones,Electronics,251.99,2,2024-06-02
T172143,C3321,Headphones,Computing,696.35,3,2024-08-14
T172144,C8605,Monitor,Computing,839.27,3,2024-08-06
T172145,C3771,Headphones,Electronics,1440.29,1,2024-12-09
T172146,C3913,Mouse,Accessories,1853.87,3,2024-07-30
T172147,C2860,Laptop,Computing,213.0,1,2024-03-10
T172148,C7461,Laptop,Accessories,1492.17,1,2024-06-28
T172149,C4966,Monitor,Accessories,651.36,2,2024-05-06
T172150,C2101,Phone,Computing,1804.8,3,2024-11-23
T172151,C9003,Phone,Electronics,563.65,4,2024-07-28
T172152,C5839,Tablet,Electronics,1390.79,3,2024-03-05
T172153,C2565,Laptop,Accessories,337.86,3,2024-02-29
T172154,C4648,Phone,Electronics,1916.31,4,2024-03-27
T172155,C9973,Phone,Accessories,18.61,2,2024-01-07
T172156,C3100,Keyboard,Accessories,473.38,2,2024-02-11
T172157,C8376,Mouse,Computing,1355.13,3,2024-03-06
T172158,C4974,Tablet,Electronics,1708.51,4,2024-01-05
T172159,C4668,Laptop,Electronics,1987.18,2,2024-09-25
T172160,C5573,Mouse,Electronics,354.79,2,2024-08-10
T172161,C1257,Monitor,Computing,621.22,2,2024-05-28
T172162,C6496,Monitor,Accessories,1784.79,2,2024-11-12
T172163,C9831,Laptop,Accessories,74.67,1,31-12-2024
T172164,C7472,Tablet,Accessories,1469.31,3,2024-04-23
T172165,C5004,Keyboard,Accessories,851.87,0,2024-08-10
T172166,C6246,Tablet,Computing,1380.75,1,2024-03-11
T172167,C5761,Monitor,Computing,1054.55,4,2024-11-09
T172168,C8152,Mouse,Electronics,1257.95,1,2024-09-05
T172169,C4034,Headphones,Accessories,1336.66,1,2024-04-03
T172170,C5089,Headphones,Accessories,1266.18,3,2024-01-16
T172171,C3283,Mouse,Computing,1332.48,2,2024-10-06
T172172,C7280,Laptop,Accessories,1141.01,4,2024-07-04
T172173,C8034,Laptop,Electronics,1430.65,1,2024-01-31
T172174,C3278,Tablet,Accessories,1554.29,1,2024-07-09
T172175,C5223,Mouse,Accessories,1577.99,1,2024-07-15
T172176,C3494,Headphones,Electronics,1708.49,1,2024-06-15
T172177,C7957,Phone,Electronics,639.64,3,2024-08-28
T172178,C7167,Monitor,Computing,1494.09,3,2024-01-13
T172179,C4653,Laptop,Computing,1893.86,1,2024-05-15
T172180,C1281,Laptop,Electronics,741.26,2,2024-05-30
T172181,C8347,Tablet,Electronics,1557.51,3,2024-07-24
T172182,C5542,Laptop,Electronics,590.01,2,2024-05-17
